ZCTA20,TOTPOP,MEDFAMINC
19355,28178,185625.0
19358,384,42250.0
19362,5981,99507.0
19363,17670,113429.0
19365,7402,110789.0
19367,142,
19369,159,
19372,2021,108750.0
19373,1919,215515.0
19374,812,83451.0
19375,176,
19380,50494,148770.0
19382,53117,162625.0
19383,5271,
19390,12677,125368.0
19401,42908,75914.0
19403,44111,125170.0
19405,5110,108571.0
19406,28826,125197.0
19422,20050,198889.0
19425,17385,225161.0
19426,42656,173784.0
19428,20321,135806.0
19435,120,103281.0
19436,486,
19437,968,200795.0
19438,24962,160214.0
19440,19897,119669.0
19442,0,
19444,11194,178967.0
19446,60659,125355.0
19453,1543,131579.0
19454,28036,140561.0
19456,270,246080.0
19457,148,102826.0
19460,43246,148263.0
19462,15868,152250.0
19464,47913,90408.0
19465,18710,119712.0
19468,28083,119888.0
19472,60,
19473,17522,137467.0
19474,386,
19475,11840,143984.0
19477,44,
19490,274,
19492,674,95341.0
19501,1084,78906.0
19503,1108,92578.0
19504,5213,105114.0
19505,3081,98302.0
19506,6983,113726.0
19507,3671,126159.0
19508,15415,92917.0
19510,8009,135357.0
19511,174,
19512,16270,88904.0
19516,160,87500.0
19518,16467,125833.0
19520,6261,117090.0
19522,14079,105511.0
19523,0,
19525,17090,146692.0
19526,11233,88092.0
19529,3356,100313.0
19530,14616,105625.0
19533,8218,120703.0
19534,2005,83520.0
19535,62,
19536,517,77059.0
19538,75,
19539,3998,101964.0
19540,11863,108425.0
19541,4550,110357.0
19543,5791,116336.0
19544,152,116071.0
19545,753,84126.0
19547,4615,109356.0
19549,354,80000.0
19550,625,68971.0
19551,4874,97292.0
19554,291,
19555,3436,85119.0
19559,302,76932.0
19560,9159,84697.0
19562,2984,92292.0
19564,146,115188.0
19565,8146,110170.0
19567,5751,97105.0
19601,36003,52141.0
19602,17953,44391.0
19604,30602,62230.0
19605,20564,99924.0
19606,35895,97072.0
19607,23975,97871.0
19608,24092,122635.0
19609,10225,98809.0
19610,16401,136687.0
19611,11118,56958.0
19701,44553,122042.0
19702,56571,101351.0
19703,16376,98777.0
19706,1984,72500.0
19707,17011,185632.0
19709,48954,131536.0
19710,26,
19711,49746,119685.0
19713,29952,84696.0
19716,0,
19717,6129,
19720,60514,88733.0
19730,558,114167.0
19731,328,
19732,364,175815.0
19733,173,
19734,14026,131798.0
19735,0,
19736,17,
19801,16545,56280.0
19802,26065,88229.0
19803,21437,155041.0
19804,17986,91784.0
19805,39610,69496.0
19806,10273,152045.0
19807,7846,205781.0
19808,38107,110847.0
19809,15529,107549.0
19810,25569,126408.0
19901,39097,73476.0
19902,64,
19904,37387,80703.0
19930,2878,153125.0
19931,376,96574.0
19933,10610,66944.0
19934,14566,82359.0
19936,222,41250.0
19938,9240,98816.0
19939,7668,93796.0
19940,6818,74615.0
19941,3109,64477.0
19943,12600,84744.0
19944,582,146250.0
19945,8519,97557.0
19946,5497,81813.0
19947,19513,74223.0
19950,7524,93480.0
19951,2173,96010.0
19952,10602,87413.0
19953,4972,87060.0
19954,1688,59286.0
19955,384,50804.0
19956,15822,59623.0
19958,28761,113011.0
19960,6863,68340.0
19962,12277,115852.0
19963,21394,81473.0
19964,1599,147517.0
19966,32513,82794.0
19967,2050,112232.0
19968,15125,88517.0
19970,7639,98406.0
19971,15043,142500.0
19973,26070,75469.0
19975,9693,109050.0
19977,26204,86453.0
19979,541,95313.0
19980,152,81563.0
20001,44056,186278.0
20002,70043,161171.0
20003,34585,228987.0
20004,1782,250001.0
20005,13014,204750.0
20006,1257,
20007,23797,250001.0
20008,29545,224400.0
20009,50247,204971.0
20010,32254,153965.0
20011,67127,129234.0
20012,17637,154954.0
20015,15394,250001.0
20016,32570,250001.0
20017,20643,133854.0
20018,20475,130339.0
20019,64631,62118.0
20020,52349,52299.0
20024,15444,140743.0
20032,40266,61438.0
20036,4734,226113.0
20037,11833,195625.0
20045,0,
20052,1915,
20057,2354,
20059,785,
20064,1101,
20105,33967,208790.0
20106,4138,112857.0
20109,44781,81938.0
20110,49620,124471.0
20111,37461,107957.0
20112,28856,187222.0
20115,7943,146250.0
20117,2997,183571.0
20119,3803,157667.0
20120,43315,168283.0
20121,27428,139672.0
20124,15117,230375.0
20129,533,250001.0
20130,256,
20132,19114,187589.0
20135,3359,131893.0
20136,31733,177725.0
20137,1925,159643.0
20141,8425,207328.0
20143,534,175511.0
20144,1337,181045.0
20147,66917,189258.0
20148,62554,240206.0
20151,21893,156801.0
20152,35538,194099.0
20155,37106,160872.0
20158,4886,203603.0
20164,42310,133309.0
20165,34222,195603.0
20166,13479,142417.0
20169,28346,199632.0
20170,43557,170539.0
20171,51081,191190.0
20175,33189,192466.0
20176,50640,177167.0
20180,7571,161140.0
20181,10258,175884.0
20184,442,36639.0
20186,15495,132031.0
20187,18832,168500.0
20190,21121,163073.0
20191,29758,158438.0
20194,12576,199535.0
20197,2359,250001.0
20198,2172,129000.0
20204,0,
20220,0,
20230,0,
20240,0,
20245,0,
20250,0,
20260,0,
20317,0,
20319,43,
20373,321,
20388,0,
20390,331,
20408,0,
20415,0,
20418,0,
20422,54,
20427,0,
20431,0,
20510,0,
20515,0,
20520,0,
20530,0,
20535,0,
20540,0,
20542,0,
20551,0,
20560,0,
20565,0,
20566,0,
20591,0,
20601,27328,122863.0
20602,28988,108301.0
20603,32495,146554.0
20606,247,185625.0
20607,12080,177056.0
20608,603,104154.0
20609,1240,122917.0
20611,1127,141429.0
20612,147,
20613,14800,167128.0
20615,524,211528.0
20616,6792,125904.0
20617,630,124965.0
20618,1087,97955.0
20619,13925,130134.0
20620,1325,154826.0
20621,775,211125.0
20622,5471,126625.0
20623,2457,119960.0
20624,990,158083.0
20625,1248,126250.0
20626,239,125655.0
20628,631,
20629,1072,108239.0
20630,307,192857.0
20632,802,196588.0
20634,7853,161422.0
20636,11089,165132.0
20637,6221,152634.0
20639,15058,163250.0
20640,10629,111576.0
20645,763,119762.0
20646,21248,153409.0
20650,15522,153384.0
20653,27053,103094.0
20656,203,
20657,21054,124375.0
20658,978,94464.0
20659,23346,135957.0
20660,0,
20661,0,
20662,2590,96250.0
20664,2780,97794.0
20667,159,
20670,1403,53320.0
20674,807,94531.0
20675,2060,128175.0
20676,2897,182543.0
20677,2055,168750.0
20678,12874,136964.0
20680,588,
20684,627,169236.0
20685,6750,132411.0
20686,963,
20687,360,146250.0
20688,1170,126715.0
20689,1884,215611.0
20690,843,148000.0
20692,721,176042.0
20693,1210,153250.0
20695,11455,148500.0
20701,794,
20705,28660,111797.0
20706,43797,108400.0
20707,36352,130901.0
20708,27909,90120.0
20710,9781,74207.0
20711,7435,114018.0
20712,9630,85971.0
20714,4767,86908.0
20715,26244,147263.0
20716,22340,140983.0
20720,26253,170916.0
20721,30785,179460.0
20722,6218,92344.0
20723,35845,163701.0
20724,18345,114273.0
20732,10676,145921.0
20733,2669,149702.0
20735,39399,138654.0
20736,9274,162734.0
20737,24438,87363.0
20740,36583,107529.0
20742,4263,
20743,38692,90136.0
20744,55820,144990.0
20745,29355,100009.0
20746,28078,97250.0
20747,39279,85570.0
20748,40763,89963.0
20751,2081,149940.0
20754,7344,182286.0
20755,10011,88438.0
20758,542,180781.0
20759,6125,250001.0
20762,3099,83866.0
20763,2219,160863.0
20764,3280,112868.0
20765,604,
20769,6812,157083.0
20770,28458,97819.0
20771,0,
20772,52596,149583.0
20774,51010,146071.0
20776,2966,164070.0
20777,3220,218176.0
20778,2564,169933.0
20779,992,122069.0
20781,13299,113304.0
20782,34625,92070.0
20783,50387,77561.0
20784,32191,97568.0
20785,41281,89527.0
20794,16035,127723.0
20812,282,223750.0
20814,30234,221757.0
20815,31080,250001.0
20816,17390,250001.0
20817,37795,250001.0
20818,1787,243846.0
20832,25488,180165.0
20833,7949,213092.0
20837,6651,215012.0
20838,368,216500.0
20839,161,
20841,9312,194630.0
20842,1927,184500.0
20850,51072,159432.0
20851,14659,115867.0
20852,48379,163836.0
20853,31794,159667.0
20854,49320,250001.0
20855,16558,158561.0
20860,2279,
20861,3031,179568.0
20862,268,192083.0
20866,16680,145921.0
20868,630,106050.0
20871,27420,174869.0
20872,12932,144069.0
20874,61922,118939.0
20876,26572,115408.0
20877,38524,87734.0
20878,65954,167486.0
20879,27489,120231.0
20880,604,198750.0
20882,13962,184075.0
20886,34692,106796.0
20889,158,
20892,0,
20894,0,
20895,19273,213563.0
20896,840,250001.0
20899,143,
20901,37207,150528.0
20902,53308,118597.0
20903,25324,81227.0
20904,56532,106250.0
20905,17451,149525.0
20906,71560,104268.0
20910,45072,150789.0
20912,25823,106200.0
21001,25908,93378.0
21005,2703,138920.0
21009,32565,125589.0
21010,216,
21012,23144,149809.0
21013,5382,172569.0
21014,37097,141897.0
21015,30485,161147.0
21017,6177,115208.0
21023,68,76131.0
21028,2974,143477.0
21029,13817,243476.0
21030,25133,124677.0
21031,26,
21032,8040,172862.0
21034,2958,113068.0
21035,8360,191042.0
21036,2145,193750.0
21037,21060,148579.0
21040,25110,95642.0
21042,42528,198553.0
21043,47309,174234.0
21044,45100,154464.0
21045,40980,141097.0
21046,15894,131926.0
21047,13419,165000.0
21048,9759,149131.0
21050,18076,140325.0
21051,113,137679.0
21052,438,90515.0
21053,3051,146250.0
21054,15687,190465.0
21056,318,250001.0
21057,4530,186150.0
21060,38418,110353.0
21061,55172,94055.0
21071,526,232813.0
21074,15146,121194.0
21075,36176,138194.0
21076,22041,147844.0
21077,105,
21078,19820,122223.0
21082,694,142955.0
21084,7366,129180.0
21085,16590,110180.0
21087,5597,136875.0
21090,10346,133183.0
21093,38961,160668.0
21102,12024,131082.0
21104,6077,216620.0
21105,40,
21108,18046,156809.0
21111,4838,177125.0
21113,36495,138186.0
21114,25126,153279.0
21117,58516,114667.0
21120,7319,158729.0
21122,61444,128446.0
21128,15934,148151.0
21130,21,
21131,7722,192750.0
21132,3110,161315.0
21133,32070,100661.0
21136,35038,130412.0
21140,4255,157083.0
21144,37041,140810.0
21146,29710,201082.0
21152,6517,135208.0
21153,676,
21154,7059,125160.0
21155,3063,153157.0
21156,362,158125.0
21157,39816,119213.0
21158,23011,122361.0
21160,2716,129543.0
21161,5625,129500.0
21162,4322,163472.0
21163,7222,155700.0
21201,18305,42925.0
21202,20115,76786.0
21204,20188,153611.0
21205,14684,47360.0
21206,51020,80605.0
21207,51765,78176.0
21208,37319,116006.0
21209,29960,121318.0
21210,15005,203929.0
21211,15935,105654.0
21212,33861,133790.0
21213,28862,57917.0
21214,21510,93270.0
21215,53674,61334.0
21216,28385,64071.0
21217,31634,52559.0
21218,46548,83812.0
21219,9605,132500.0
21220,42652,87358.0
21221,43822,85298.0
21222,60013,65864.0
21223,20728,39690.0
21224,44915,85275.0
21225,34872,61263.0
21226,5902,104936.0
21227,35052,105600.0
21228,50268,126937.0
21229,44332,64095.0
21230,32883,116839.0
21231,14780,112667.0
21233,0,
21234,66095,97325.0
21236,38632,110069.0
21237,30983,102756.0
21239,28417,79771.0
21240,0,
21244,39501,85999.0
21250,2959,
21251,319,
21252,4456,
21285,10,
21286,21142,135040.0
21287,0,
21401,40442,145082.0
21402,2727,71538.0
21403,32207,156679.0
21405,383,151667.0
21409,20619,156250.0
21502,41291,74442.0
21520,2056,82083.0
21521,1426,72500.0
21523,133,
21524,740,62059.0
21529,575,80750.0
21530,1783,62216.0
21531,2014,74281.0
21532,13229,74347.0
21536,3945,84531.0
21538,571,105569.0
21539,2095,68906.0
21540,94,
21541,1682,92031.0
21542,167,
21543,277,29375.0
21545,1693,65833.0
21550,13640,77083.0
21555,1515,63816.0
21557,1782,95525.0
21560,0,
21561,2517,112031.0
21562,3248,59690.0
21601,23589,105579.0
21607,522,83681.0
21610,363,71250.0
21612,557,111887.0
21613,17945,66456.0
21617,10401,124412.0
21619,5776,114574.0
21620,13636,108138.0
21622,348,83750.0
21623,2187,89297.0
21624,201,
21625,2329,94853.0
21626,68,56964.0
21627,27,
21628,360,108073.0
21629,9988,83364.0
21631,2787,76875.0
21632,6504,66232.0
21634,367,76250.0
21635,1836,140326.0
21636,824,53182.0
21638,5064,137776.0
21639,4734,58214.0
21640,1374,78971.0
21641,149,87500.0
21643,5021,78958.0
21644,40,
21645,1231,
21647,450,107222.0
21648,181,150694.0
21649,2205,55972.0
21650,308,132344.0
21651,2346,102727.0
21652,143,250001.0
21653,105,184000.0
21654,1260,89345.0
21655,4753,90938.0
21657,1437,103889.0
21658,3883,152574.0
21659,1225,76319.0
21660,4100,81824.0
21661,2571,93571.0
21662,657,168235.0
21663,3646,93424.0
21664,642,76932.0
21665,164,151324.0
21666,14193,143270.0
21667,218,69500.0
21668,1842,87569.0
21669,186,107917.0
21671,805,76146.0
21672,113,78393.0
21673,2793,80046.0
21675,46,
21676,333,109167.0
21677,598,102019.0
21678,1685,106544.0
21679,255,184063.0
21701,40787,119692.0
21702,46596,117742.0
21703,39606,109868.0
21704,18473,177985.0
21705,5,
21710,4988,188438.0
21711,864,111250.0
21713,9999,117615.0
21714,272,176736.0
21715,12,
21716,6630,115532.0
21717,209,
21718,143,144375.0
21719,1145,113125.0
21722,6709,102632.0
21723,689,250001.0
21727,6588,99417.0
21733,1202,95086.0
21734,861,88973.0
21737,2406,250001.0
21738,3786,250001.0
21740,62760,75601.0
21742,34549,94778.0
21746,2613,
21750,3613,62946.0
21754,7260,196106.0
21755,5706,143393.0
21756,3303,106111.0
21757,2722,113214.0
21758,4610,114783.0
21762,176,
21766,544,42381.0
21767,873,111875.0
21769,12562,156750.0
21770,7786,184900.0
21771,31653,162230.0
21773,5553,148024.0
21774,15096,177669.0
21776,6434,128781.0
21777,2360,132368.0
21778,880,136806.0
21779,1731,127879.0
21780,1975,79934.0
21781,41,
21782,4389,83594.0
21783,9866,104167.0
21784,37219,156830.0
21787,10879,102137.0
21788,11412,107250.0
21790,0,
21791,4855,107813.0
21793,10882,142415.0
21794,2309,197250.0
21795,9772,109301.0
21797,9034,188490.0
21798,2699,139821.0
21801,30766,89459.0
21804,38722,81467.0
21810,160,127891.0
21811,24456,100266.0
21813,2927,103468.0
21814,81,
21817,4138,54186.0
21821,765,65789.0
21822,2686,79051.0
21824,253,84157.0
21826,5569,87885.0
21829,394,146528.0
21830,4837,106754.0
21835,382,47391.0
21837,3165,93558.0
21838,2219,88667.0
21840,541,
21841,988,94389.0
21842,10951,105011.0
21849,3366,77266.0
21850,3628,83988.0
21851,7072,67351.0
21853,10659,68078.0
21856,924,65924.0
21861,776,86563.0
21862,0,
21863,4913,84737.0
21864,778,100114.0
21865,393,120107.0
21866,104,
21867,24,
21869,943,88750.0
21871,1747,56667.0
21872,573,110876.0
21874,2222,82007.0
21875,7446,77545.0
21890,3071,
21901,19938,115533.0
21902,251,
21903,5332,96279.0
21904,5975,92344.0
21911,10804,108025.0
21912,1495,82639.0
21913,878,91731.0
21914,740,99688.0
21915,2469,89601.0
21917,1884,103581.0
21918,4462,93380.0
21919,3451,141084.0
21920,1089,114304.0
21921,45081,100136.0
21930,27,
22003,58872,149481.0
22015,44959,176685.0
22025,19280,153630.0
22026,19938,123066.0
22027,1974,250001.0
22030,61665,173081.0
22031,35872,165382.0
22032,29510,191471.0
22033,38610,161482.0
22035,0,
22039,17624,250001.0
22041,29132,93476.0
22042,34860,140462.0
22043,25843,183719.0
22044,14042,116577.0
22046,18007,208387.0
22060,9846,104024.0
22066,16925,250001.0
22079,36857,155338.0
22101,30729,250001.0
22102,28356,206895.0
22124,18449,245915.0
22125,874,191635.0
22134,7562,68821.0
22150,27734,120647.0
22151,16827,161029.0
22152,30155,165960.0
22153,32546,173205.0
22172,11823,127928.0
22180,26179,224067.0
22181,15698,217102.0
22182,26892,239063.0
22191,72215,108938.0
22192,59238,129107.0
22193,83796,125520.0
22201,38010,186497.0
22202,28084,191429.0
22203,25753,161277.0
22204,52359,133327.0
22205,18523,250001.0
22206,20553,166111.0
22207,34647,250001.0
22209,13173,166406.0
22211,1205,224000.0
22213,4150,210375.0
22214,0,
22301,13807,250001.0
22302,18081,177269.0
22303,16321,139107.0
22304,49711,113741.0
22305,17051,128608.0
22306,32842,95795.0
22307,10202,200859.0
22308,12980,233181.0
22309,36265,123132.0
22310,29788,185069.0
22311,19531,81489.0
22312,26573,101733.0
22314,35577,223340.0
22315,29358,174514.0
22401,28218,121594.0
22405,35795,135998.0
22406,26702,139727.0
22407,62301,111436.0
22408,31130,116775.0
22427,4364,77500.0
22432,158,
22433,241,
22435,2638,64765.0
22436,832,110938.0
22437,781,98690.0
22438,261,
22443,10297,67991.0
22448,723,81875.0
22454,1938,45993.0
22460,1818,74792.0
22469,2052,95974.0
22472,958,
22473,5490,85962.0
22476,188,29423.0
22480,901,124063.0
22482,3169,71375.0
22485,26262,117161.0
22488,609,66523.0
22503,3920,69925.0
22504,138,
22508,15384,112055.0
22509,75,
22511,967,93918.0
22514,2402,90169.0
22520,4673,88877.0
22529,206,138750.0
22534,3452,127222.0
22535,440,74375.0
22538,125,
22539,1857,97117.0
22542,1928,101466.0
22546,17371,100560.0
22548,59,
22551,22035,110825.0
22553,16746,135350.0
22554,62257,145435.0
22556,31200,135515.0
22560,6677,61667.0
22567,3122,100000.0
22572,6449,73425.0
22576,1554,104688.0
22578,2546,96458.0
22580,5382,106483.0
22601,29306,84130.0
22602,32032,115082.0
22603,16848,101618.0
22610,1625,110774.0
22611,9219,136844.0
22620,2607,125714.0
22623,955,
22624,3371,95029.0
22625,3251,103313.0
22627,775,103446.0
22630,34942,93457.0
22637,2279,79318.0
22639,681,143036.0
22640,446,157386.0
22641,222,96346.0
22642,4218,89078.0
22643,111,
22644,2555,88816.0
22645,4430,94650.0
22646,39,
22650,860,86991.0
22652,1553,94271.0
22654,1283,69958.0
22655,22161,109389.0
22656,4754,106515.0
22657,11420,76406.0
22660,1685,75077.0
22663,1076,127042.0
22664,9650,64646.0
22701,35749,101881.0
22709,1221,102917.0
22711,65,
22712,9636,113843.0
22713,1902,123875.0
22714,1034,102402.0
22715,1976,87426.0
22716,1102,132096.0
22718,788,79931.0
22719,137,84808.0
22720,1276,145781.0
22722,434,
22723,48,
22724,2424,180254.0
22725,28,
22726,821,83300.0
22727,5834,82069.0
22728,3120,101737.0
22729,1184,153143.0
22730,215,
22731,372,
22732,251,
22733,1506,73083.0
22734,3743,98333.0
22735,2100,106000.0
22736,800,
22737,3307,99196.0
22738,1106,115929.0
22740,861,81786.0
22741,271,178646.0
22742,1443,140536.0
22743,333,47885.0
22746,660,130372.0
22747,1236,121477.0
22749,238,
22801,39154,87560.0
22802,29066,72090.0
22807,5601,
22810,569,58893.0
22811,436,51250.0
22812,10078,99877.0
22815,8954,85117.0
22820,257,
22821,5666,91518.0
22824,6352,89361.0
22827,10801,84896.0
22830,2135,59688.0
22831,650,67167.0
22832,1097,97663.0
22834,1349,84821.0
22835,11596,71339.0
22840,4882,100676.0
22841,3130,79063.0
22842,5647,83000.0
22843,2636,97885.0
22844,4711,74375.0
22845,57,
22846,1853,81563.0
22847,555,80208.0
22849,5222,76953.0
22850,1299,83720.0
22851,5836,69531.0
22853,5022,75435.0
22901,35610,125625.0
22902,24256,109225.0
22903,41040,110368.0
22904,6270,
22908,0,
22911,19005,134477.0
22920,3548,117197.0
22922,2340,95517.0
22923,6410,115216.0
22931,230,101875.0
22932,8495,126795.0
22935,869,112734.0
22936,6277,144228.0
22937,1537,90588.0
22938,675,83500.0
22939,6455,95625.0
22940,1057,88992.0
22942,10485,107743.0
22943,724,
22946,167,
22947,4829,166522.0
22948,41,
22949,1141,93942.0
22952,1590,86462.0
22957,0,
22958,2021,139792.0
22959,1822,116944.0
22960,10397,79888.0
22963,16935,110063.0
22964,387,111156.0
22967,2696,96094.0
22968,10919,88885.0
22969,1938,89405.0
22971,2474,77656.0
22972,199,
22973,6196,84408.0
22974,4740,111400.0
22976,89,
22980,32133,84648.0
22989,90,
23002,10664,77297.0
23004,1043,76818.0
23005,19244,110089.0
23009,7814,101475.0
23011,1473,121000.0
23015,4175,141118.0
23021,0,
23022,1217,68862.0
23023,508,80446.0
23024,9793,109821.0
23025,792,66649.0
23027,1567,85469.0
23030,4342,90862.0
23032,165,122727.0
23035,1560,100231.0
23038,1524,79625.0
23039,1351,161875.0
23040,4216,57188.0
23043,1620,86696.0
23045,59,
23047,1732,79816.0
23050,449,155694.0
23055,867,51655.0
23056,148,98455.0
23059,41009,190028.0
23060,36699,126502.0
23061,23150,107234.0
23062,2239,108456.0
23063,5361,96964.0
23065,1698,89676.0
23066,639,89028.0
23068,199,
23069,3183,91705.0
23070,606,136964.0
23071,1945,95694.0
23072,12433,87417.0
23075,8447,56802.0
23076,569,97682.0
23079,476,52917.0
23081,0,
23083,2450,114464.0
23084,1251,105515.0
23085,501,94850.0
23086,3654,82969.0
23089,5354,125192.0
23091,548,
23092,819,187656.0
23093,14143,75879.0
23102,3111,128819.0
23103,6351,138393.0
23106,1094,
23108,56,120556.0
23109,2783,76914.0
23110,699,97614.0
23111,37528,111945.0
23112,56428,128441.0
23113,26392,172618.0
23114,21561,132739.0
23116,33550,139244.0
23117,10895,90844.0
23119,137,
23120,15851,170958.0
23123,1846,78125.0
23124,4948,137896.0
23126,494,81964.0
23128,331,
23129,390,129659.0
23130,64,
23138,853,150625.0
23139,26719,119876.0
23140,6606,112198.0
23141,7672,116968.0
23146,3347,139792.0
23147,0,
23148,1285,86875.0
23149,2573,96610.0
23150,12270,92840.0
23153,1508,114048.0
23156,1384,93042.0
23160,1517,
23161,80,
23163,28,
23168,8861,126418.0
23169,995,95313.0
23173,2201,
23175,1637,64479.0
23176,399,72418.0
23177,749,110461.0
23180,656,64583.0
23181,5293,99599.0
23185,53373,126992.0
23188,44465,115583.0
23192,6592,113906.0
23219,4294,73750.0
23220,33667,88110.0
23221,14831,170192.0
23222,28314,66190.0
23223,55072,68111.0
23224,38546,48805.0
